STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK
75,3828112409,224,11,1,0.99,,28.68,1
75,4400000516,224,6,1,2.99,,28.42,1
75,4400000527,224,3,1,2.99,,28.42,1
75,4400000551,224,13,1,2.99,,25.98,1
75,4400000655,224,2,1,3.29,,28.23,1
75,4400000720,224,12,1,3.29,,28.23,1
75,4400003721,224,23,1,2.05,B,6.53,1
75,4400003732,224,4,1,2.99,,25.98,1
75,4400004713,224,3,1,2.99,,28.42,1
75,4400004898,224,7,1,2.99,,25.98,1
75,7974600016,224,4,1,1.89,,30.37,1
100,1470001100,224,4,1,1.79,,30.16,1
100,1470001110,224,13,1,2.69,,43.64,1
100,3010016584,224,5,1,3.05,,27.44,1
100,3010021196,224,5,1,3.05,,27.44,1
100,3828112263,224,7,1,0.99,,28.48,1
100,3828112267,224,14,1,0.99,,28.58,1
100,3828112271,224,13,1,0.99,,28.48,1
100,3828112277,224,14,1,1.69,,50.23,1
100,3828112289,224,14,1,2.49,,40.88,1
100,3828112409,224,14,1,0.99,,28.68,1
100,4400000516,224,14,1,2.99,,28.42,1
100,4400000527,224,6,1,2.99,,28.42,1
100,4400000551,224,53,1,2.99,,25.98,1
100,4400000655,224,2,1,3.29,,28.23,1
100,4400000720,224,30,1,3.29,,28.23,1
100,4400003721,224,46,1,2.14,B,10.46,1
100,4400003732,224,10,1,2.99,,25.98,1
100,4400004713,224,3,1,2.99,,28.42,1
100,4400004898,224,11,1,2.99,,25.98,1
100,7974600016,224,12,1,1.89,,30.37,1
2,1470001100,225,7,1,1.79,,30.16,1
2,1470001110,225,16,1,2.69,,43.64,1
2,3010016584,225,6,1,3.05,,43.6,1
2,3010021196,225,8,1,2.71,B,22.76,1
2,3828112263,225,3,1,0.99,,28.38,1
2,3828112267,225,6,1,0.99,,28.38,1
2,3828112271,225,8,1,0.99,,28.38,1
2,3828112277,225,20,1,1.69,,50.11,1
2,3828112289,225,8,1,2.49,,40.88,1
2,3828112409,225,4,1,0.99,,28.48,1
2,4400000516,225,25,1,2.99,,28.42,1
2,4400000527,225,17,1,2.99,,28.42,1
2,4400000551,225,31,1,2.99,,25.98,1
2,4400000655,225,4,1,3.29,,29.14,1
2,4400000720,225,26,1,3.29,,28.66,1
2,4400003721,225,12,1,2.69,,28.77,1
2,4400003732,225,9,1,2.99,,25.98,1
2,4400004713,225,16,1,2.99,,28.42,1
2,4400004898,225,10,1,2.99,,25.98,1
2,7974600016,225,18,1,1.89,,30.37,1
12,1470001100,225,8,1,1.79,,30.16,1
12,1470001110,225,11,1,2.69,,43.64,1
12,3010016584,225,7,1,3.05,,27.44,1
12,3010021196,225,20,1,2.71,B,22.76,1
12,3828112263,225,40,1,0.99,,28.38,1
12,3828112267,225,25,1,0.99,,28.38,1
12,3828112271,225,24,1,0.99,,28.38,1
12,3828112277,225,10,1,1.69,,50.11,1
12,3828112289,225,29,1,2.49,,40.88,1
12,3828112409,225,33,1,0.99,,28.48,1
12,4400000516,225,12,1,2.99,,28.42,1
12,4400000527,225,4,1,2.99,,28.42,1
12,4400000551,225,28,1,2.99,,25.98,1
12,4400000655,225,1,1,3.29,,31.88,1
12,4400000720,225,17,1,3.29,,29.11,1
12,4400003721,225,11,1,2.69,,28.77,1
12,4400003732,225,3,1,2.99,,25.98,1
12,4400004713,225,12,1,2.99,,28.42,1
12,4400004898,225,13,1,2.99,,25.98,1
12,7974600016,225,8,1,1.89,,30.37,1
50,1470001100,225,0,1,0,,0,1
50,1470001110,225,0,1,0,,0,1
50,3010016584,225,0,1,0,,0,1
50,3010021196,225,0,1,0,,0,1
50,3828112263,225,0,1,0,,0,1
50,3828112267,225,0,1,0,,0,1
50,3828112271,225,0,1,0,,0,1
50,3828112277,225,0,1,0,,0,1
50,3828112289,225,0,1,0,,0,1
50,3828112409,225,0,1,0,,0,1
50,4400000516,225,0,1,0,,0,1
50,4400000527,225,0,1,0,,0,1
50,4400000551,225,0,1,0,,0,1
50,4400000655,225,0,1,0,,0,1
50,4400000720,225,0,1,0,,0,1
50,4400003721,225,0,1,0,,0,1
50,4400003732,225,0,1,0,,0,1
50,4400004713,225,0,1,0,,0,1
50,4400004898,225,0,1,0,,0,1
50,7974600016,225,0,1,0,,0,1
75,1470001100,225,8,1,1.79,,30.16,1
75,1470001110,225,11,1,2.69,,43.64,1
75,3010016584,225,6,1,3.05,,35.54,1
75,3010021196,225,3,1,2.71,B,22.76,1
75,3828112263,225,9,1,0.99,,28.38,1
75,3828112267,225,12,1,0.99,,28.38,1
75,3828112271,225,19,1,0.99,,28.38,1
75,3828112277,225,12,1,1.69,,50.11,1
75,3828112289,225,4,1,2.49,,40.88,1
75,3828112409,225,10,1,0.99,,28.48,1
75,4400000516,225,10,1,2.99,,28.42,1
75,4400000527,225,9,1,2.99,,28.42,1
75,4400000551,225,30,1,2.99,,25.98,1
75,4400000655,225,2,1,3.29,,28.23,1
75,4400000720,225,13,1,3.29,,29.36,1
75,4400003721,225,9,1,2.69,,28.77,1
75,4400003732,225,6,1,2.99,,25.98,1
75,4400004713,225,14,1,2.99,,28.42,1
75,4400004898,225,13,1,2.99,,25.98,1
75,7974600016,225,9,1,1.89,,30.37,1
100,1470001100,225,20,1,1.79,,30.16,1
100,1470001110,225,35,1,2.69,,43.64,1
100,3010016584,225,9,1,3.05,,32.85,1
100,3010021196,225,9,1,2.71,B,22.76,1
100,3828112263,225,18,1,0.99,,28.38,1
100,3828112267,225,8,1,0.99,,28.38,1
100,3828112271,225,19,1,0.99,,28.38,1
100,3828112277,225,26,1,1.69,,50.11,1
100,3828112289,225,17,1,2.49,,40.88,1
100,3828112409,225,8,1,0.99,,28.48,1
100,4400000516,225,18,1,2.99,,28.42,1
100,4400000527,225,8,1,2.99,,28.42,1
100,4400000551,225,71,1,2.99,,25.98,1
100,4400000655,225,3,1,3.29,,28.23,1
100,4400000720,225,41,1,3.29,,29.57,1
100,4400003721,225,27,1,2.69,,28.77,1
100,4400003732,225,11,1,2.99,,25.98,1
100,4400004713,225,11,1,2.99,,28.42,1
100,4400004898,225,12,1,2.99,,25.98,1
100,7974600016,225,13,1,1.89,,30.37,1
2,1470001100,226,19,1,1.79,,30.16,1
2,1470001110,226,14,1,2.69,,41.52,1
2,3010016584,226,2,1,3.05,,75.9,1
2,3010021196,226,15,1,2.71,B,22.76,1
2,3828112263,226,7,1,0.99,,28.38,1
2,3828112267,226,11,1,0.99,,28.38,1
2,3828112271,226,6,1,0.99,,28.38,1
2,3828112277,226,19,1,1.69,,50.35,1
2,3828112289,226,7,1,2.49,,40.68,1
2,3828112409,226,23,1,0.99,,28.48,1
2,4400000516,226,19,1,2.99,,27.79,1
2,4400000527,226,10,1,2.99,,27.95,1
2,4400000551,226,36,1,2.99,,29.13,1
2,4400000655,226,7,1,3.29,,31.58,1
2,4400000720,226,35,1,3.29,,30.94,1
2,4400003721,226,18,1,2.69,,28.77,1
2,4400003732,226,7,1,2.99,,30,1
2,4400004713,226,25,1,2.99,,27.52,1
2,4400004898,226,8,1,2.99,,28.99,1
2,7974600016,226,14,1,1.89,,30.37,1
12,1470001100,226,14,1,1.79,,30.16,1
12,1470001110,226,12,1,2.69,,38.69,1
12,3010016584,226,4,1,3.05,,75.9,1
12,3010021196,226,10,1,2.71,B,22.76,1
12,3828112263,226,106,1,0.99,,28.38,1
12,3828112267,226,10,1,0.99,,28.38,1
12,3828112271,226,61,1,0.99,,28.38,1
12,3828112277,226,12,1,1.69,,50.41,1
12,3828112289,226,75,1,2.49,,40.72,1
12,3828112409,226,74,1,0.99,,28.48,1
12,4400000516,226,14,1,2.99,,27.55,1
12,4400000527,226,11,1,2.99,,27.12,1
12,4400000551,226,35,1,2.99,,29.66,1
12,4400000655,226,1,1,3.29,,31.88,1
12,4400000720,226,12,1,3.29,,30.97,1
12,4400003721,226,12,1,2.69,,28.77,1
12,4400003732,226,8,1,2.99,,30,1
12,4400004713,226,18,1,2.99,,27.19,1
12,4400004898,226,16,1,2.99,,30,1
12,7974600016,226,13,1,1.89,,30.37,1
50,1470001100,226,0,1,0,,0,1
50,1470001110,226,0,1,0,,0,1
50,3010016584,226,0,1,0,,0,1
50,3010021196,226,0,1,0,,0,1
50,3828112263,226,0,1,0,,0,1
50,3828112267,226,0,1,0,,0,1
50,3828112271,226,0,1,0,,0,1
50,3828112277,226,0,1,0,,0,1
50,3828112289,226,0,1,0,,0,1
50,3828112409,226,0,1,0,,0,1
50,4400000516,226,0,1,0,,0,1
50,4400000527,226,0,1,0,,0,1
50,4400000551,226,0,1,0,,0,1
50,4400000655,226,0,1,0,,0,1
50,4400000720,226,0,1,0,,0,1
50,4400003721,226,0,1,0,,0,1
50,4400003732,226,0,1,0,,0,1
50,4400004713,226,0,1,0,,0,1
50,4400004898,226,0,1,0,,0,1
50,7974600016,226,0,1,0,,0,1
75,1470001100,226,9,1,1.79,,30.16,1
75,1470001110,226,13,1,2.69,,37.95,1
75,3010016584,226,8,1,3.05,,75.9,1
75,3010021196,226,10,1,2.71,B,22.76,1
75,3828112263,226,19,1,0.99,,28.38,1
75,3828112267,226,7,1,0.99,,28.38,1
75,3828112271,226,13,1,0.99,,28.38,1
75,3828112277,226,3,1,1.69,,50.29,1
75,3828112289,226,5,1,2.49,,40.68,1
75,3828112409,226,16,1,0.99,,28.38,1
75,4400000516,226,9,1,2.99,,27.62,1
75,4400000527,226,22,1,2.99,,26.55,1
75,4400000551,226,39,1,2.99,,29.89,1
75,4400000655,226,4,1,3.29,,30.75,1
75,4400000720,226,10,1,3.29,,30.75,1
75,4400003721,226,12,1,2.69,,28.77,1
75,4400003732,226,8,1,2.99,,30,1
75,4400004713,226,12,1,2.99,,27.69,1
75,4400004898,226,9,1,2.99,,29.56,1
75,7974600016,226,13,1,1.89,,30.37,1
100,1470001100,226,16,1,1.79,,30.16,1
100,1470001110,226,22,1,2.69,,40.96,1
100,3010016584,226,14,1,3.05,,75.9,1
100,3010021196,226,15,1,2.71,B,22.76,1
100,3828112263,226,10,1,0.99,,28.38,1
100,3828112267,226,17,1,0.99,,28.38,1
100,3828112271,226,12,1,0.99,,28.38,1
100,3828112277,226,16,1,1.69,,50.35,1
100,3828112289,226,12,1,2.49,,40.68,1
100,3828112409,226,21,1,0.99,,28.48,1
100,4400000516,226,16,1,2.99,,27.69,1
100,4400000527,226,16,1,2.99,,27.22,1
100,4400000551,226,62,1,2.99,,29.56,1
100,4400000655,226,4,1,3.29,,30.75,1
100,4400000720,226,31,1,3.29,,31.3,1
100,4400003721,226,26,1,2.69,,28.77,1
100,4400003732,226,8,1,2.99,,30,1
100,4400004713,226,15,1,2.99,,27.39,1
100,4400004898,226,11,1,2.99,,29.29,1
100,7974600016,226,8,1,1.89,,30.37,1
2,1470001100,227,10,1,1.79,,30.16,1
2,1470001110,227,23,1,2.69,,28.77,1
2,3010016584,227,5,1,3.05,,75.9,1
2,3010021196,227,2,1,2.71,B,22.76,1
2,3828112263,227,10,1,0.99,,28.38,1
2,3828112267,227,13,1,0.99,,28.38,1
2,3828112271,227,1,1,0.99,,28.38,1
2,3828112277,227,17,1,1.69,,52.24,1
2,3828112289,227,8,1,2.49,,40.68,1
2,3828112409,227,12,1,0.99,,28.38,1
2,4400000516,227,15,1,2.99,,25.98,1
2,4400000527,227,16,1,2.99,,25.98,1
2,4400000551,227,703,1,1.28,S,-63.51,1
2,4400000655,227,4,1,3.29,,29.63,1
2,4400000720,227,26,1,3.29,,29.63,1
2,4400003721,227,16,1,2.69,,28.77,1
2,4400003732,227,177,1,1.3,S,-61,1
2,4400004713,227,18,1,2.99,,26.15,1
2,4400004898,227,242,1,1.32,S,-58.56,1
2,7974600016,227,11,1,1.89,,30.37,1
12,1470001100,227,17,1,1.79,,30.16,1
12,1470001110,227,14,1,2.69,,28.77,1
12,3010016584,227,7,1,3.05,,75.9,1
12,3010021196,227,5,1,2.71,B,22.76,1
12,3828112263,227,112,1,0.99,,28.38,1
12,3828112267,227,23,1,0.99,,28.38,1
12,3828112271,227,78,1,0.99,,28.38,1
12,3828112277,227,6,1,1.69,,51.83,1
12,3828112289,227,70,1,2.49,,40.68,1
12,3828112409,227,70,1,0.99,,28.38,1
12,4400000516,227,11,1,2.99,,25.98,1
12,4400000527,227,12,1,2.99,,25.98,1
12,4400000551,227,727,1,1.08,,-93.79,1
12,4400000655,227,5,1,3.29,,29.63,1
12,4400000720,227,17,1,3.29,,29.63,1
12,4400003721,227,14,1,2.69,,28.77,1
12,4400003732,227,154,1,1.27,,-64.8,1
12,4400004713,227,24,1,2.99,,26.15,1
12,4400004898,227,244,1,1.19,,-75.88,1
12,7974600016,227,16,1,1.89,,30.37,1
50,1470001100,227,0,1,0,,0,1
50,1470001110,227,0,1,0,,0,1
50,3010016584,227,0,1,0,,0,1
50,3010021196,227,0,1,0,,0,1
50,3828112263,227,0,1,0,,0,1
50,3828112267,227,0,1,0,,0,1
50,3828112271,227,0,1,0,,0,1
50,3828112277,227,0,1,0,,0,1
50,3828112289,227,0,1,0,,0,1
50,3828112409,227,0,1,0,,0,1
50,4400000516,227,0,1,0,,0,1
50,4400000527,227,0,1,0,,0,1
50,4400000551,227,0,1,0,,0,1
50,4400000655,227,0,1,0,,0,1
50,4400000720,227,0,1,0,,0,1
50,4400003721,227,0,1,0,,0,1
50,4400003732,227,0,1,0,,0,1
50,4400004713,227,0,1,0,,0,1
50,4400004898,227,0,1,0,,0,1
50,7974600016,227,0,1,0,,0,1
75,1470001100,227,7,1,1.79,,30.16,1
75,1470001110,227,13,1,2.69,,28.77,1
75,3010016584,227,4,1,3.05,,75.9,1
75,3010021196,227,7,1,2.71,B,22.76,1
75,3828112263,227,15,1,0.99,,28.38,1
75,3828112267,227,4,1,0.99,,28.38,1
75,3828112271,227,8,1,0.99,,28.38,1
75,3828112277,227,10,1,1.69,,52.42,1
75,3828112289,227,2,1,2.49,,40.68,1
75,3828112409,227,24,1,0.99,,28.38,1
75,4400000516,227,13,1,2.99,,25.98,1
75,4400000527,227,20,1,2.99,,25.98,1
75,4400000551,227,444,1,1.28,,-63.51,1
75,4400000655,227,3,1,3.29,,29.63,1
75,4400000720,227,17,1,3.29,,29.63,1
75,4400003721,227,10,1,2.69,,28.77,1
75,4400003732,227,119,1,1.41,,-48.43,1
75,4400004713,227,19,1,2.99,,26.15,1
75,4400004898,227,128,1,1.29,S,-62.24,1
75,7974600016,227,16,1,1.89,,30.37,1
100,1470001100,227,20,1,1.79,,30.16,1
100,1470001110,227,39,1,2.69,,28.77,1
100,3010016584,227,11,1,3.05,,75.9,1
100,3010021196,227,6,1,2.71,B,22.76,1
100,3828112263,227,13,1,0.99,,28.38,1
100,3828112267,227,10,1,0.99,,28.38,1
100,3828112271,227,18,1,0.99,,28.38,1
100,3828112277,227,15,1,1.69,,52.13,1
100,3828112289,227,8,1,2.49,,40.68,1
100,3828112409,227,14,1,0.99,,28.38,1
100,4400000516,227,16,1,2.99,,25.98,1
100,4400000527,227,19,1,2.99,,25.98,1
100,4400000551,227,1546,1,1.28,,-63.51,1
100,4400000655,227,1,1,3.29,,29.63,1
100,4400000720,227,37,1,3.29,,29.63,1
100,4400003721,227,25,1,2.69,,28.77,1
100,4400003732,227,279,1,1.15,S,-82,1
100,4400004713,227,4,1,2.99,,26.15,1
100,4400004898,227,265,1,1.5,S,-39.53,1
100,7974600016,227,12,1,1.89,,30.37,1
2,1470001100,228,10,1,1.79,,30.16,1
2,1470001110,228,24,1,2.69,,28.77,1
2,3010016584,228,8,1,3.05,,75.9,1
2,3010021196,228,14,1,2.71,B,22.76,1
2,3828112263,228,8,1,0.99,,28.38,1
2,3828112267,228,9,1,0.99,,28.38,1
2,3828112271,228,5,1,0.99,,28.38,1
2,3828112277,228,31,1,1.69,,53.31,1
2,3828112289,228,10,1,2.49,,40.68,1
2,3828112409,228,7,1,0.99,,28.38,1
2,4400000516,228,21,1,2.99,,25.98,1
2,4400000527,228,14,1,2.99,,25.98,1
2,4400000551,228,68,1,2.97,S,29.52,1
2,4400000655,228,28,1,1.99,S,-16.33,1
2,4400000720,228,164,1,1.99,S,-16.33,1
2,4400003721,228,19,1,2.69,,28.77,1
2,4400003732,228,4,1,2.99,,30,1
2,4400004713,228,33,1,2.99,,26.15,1
2,4400004898,228,9,1,2.99,,30,1
2,7974600016,228,23,1,1.89,,30.37,1
12,1470001100,228,10,1,1.79,,30.16,1
12,1470001110,228,13,1,2.69,,28.77,1
12,3010016584,228,15,1,3.05,,75.9,1
12,3010021196,228,18,1,2.71,B,22.76,1
12,3828112263,228,133,1,0.99,,28.38,1
12,3828112267,228,34,1,0.99,,28.38,1
12,3828112271,228,89,1,0.99,,28.38,1
12,3828112277,228,22,1,1.69,,53.31,1
12,3828112289,228,82,1,2.49,,40.68,1
12,3828112409,228,84,1,0.99,,28.38,1
12,4400000516,228,8,1,2.99,,25.98,1
12,4400000527,228,18,1,2.99,,25.98,1
12,4400000551,228,44,1,2.96,S,29.29,1
12,4400000655,228,44,1,1.99,S,-16.33,1
12,4400000720,228,185,1,1.99,S,-16.33,1
12,4400003721,228,15,1,2.69,,28.77,1
12,4400003732,228,14,1,2.99,,30,1
12,4400004713,228,27,1,2.99,,26.15,1
12,4400004898,228,23,1,2.94,S,28.8,1
12,7974600016,228,18,1,1.89,,30.37,1
50,1470001100,228,0,1,0,,0,1
50,1470001110,228,0,1,0,,0,1
50,3010016584,228,0,1,0,,0,1
50,3010021196,228,0,1,0,,0,1
50,3828112263,228,0,1,0,,0,1
50,3828112267,228,0,1,0,,0,1
50,3828112271,228,0,1,0,,0,1
50,3828112277,228,0,1,0,,0,1
50,3828112289,228,0,1,0,,0,1
50,3828112409,228,0,1,0,,0,1
50,4400000516,228,0,1,0,,0,1
50,4400000527,228,0,1,0,,0,1
50,4400000551,228,0,1,0,,0,1
50,4400000655,228,0,1,0,,0,1
50,4400000720,228,0,1,0,,0,1
50,4400003721,228,0,1,0,,0,1
50,4400003732,228,0,1,0,,0,1
50,4400004713,228,0,1,0,,0,1
50,4400004898,228,0,1,0,,0,1
50,7974600016,228,0,1,0,,0,1
75,1470001100,228,9,1,1.79,,30.16,1
75,1470001110,228,7,1,2.69,,28.77,1
75,3010016584,228,0,1,0,,0,1
75,3010021196,228,6,1,2.71,B,22.76,1
75,3828112263,228,11,1,0.99,,28.38,1
75,3828112267,228,15,1,0.99,,28.38,1
75,3828112271,228,12,1,0.99,,28.38,1
75,3828112277,228,9,1,1.69,,53.31,1
75,3828112289,228,7,1,2.49,,40.68,1
75,3828112409,228,18,1,0.99,,28.38,1
75,4400000516,228,5,1,2.99,,25.98,1
75,4400000527,228,14,1,2.99,,25.98,1
75,4400000551,228,38,1,2.99,,30,1
75,4400000655,228,41,1,1.99,S,-16.33,1
75,4400000720,228,180,1,1.99,S,-16.33,1
75,4400003721,228,15,1,2.69,,28.77,1
75,4400003732,228,8,1,2.86,S,26.81,1
75,4400004713,228,22,1,2.99,,26.15,1
75,4400004898,228,13,1,2.99,,30,1
75,7974600016,228,19,1,1.89,,30.37,1
100,1470001100,228,14,1,1.79,,30.16,1
100,1470001110,228,27,1,2.69,,28.77,1
100,3010016584,228,7,1,3.05,,75.9,1
100,3010021196,228,14,1,2.71,B,22.76,1
100,3828112263,228,13,1,0.99,,28.38,1
100,3828112267,228,17,1,0.99,,28.38,1
100,3828112271,228,14,1,0.99,,28.38,1
100,3828112277,228,29,1,1.69,,53.31,1
100,3828112289,228,12,1,2.49,,40.68,1
100,3828112409,228,25,1,0.99,,28.38,1
100,4400000516,228,6,1,2.99,,25.98,1
100,4400000527,228,12,1,2.99,,25.98,1
100,4400000551,228,108,1,2.97,S,29.52,1
100,4400000655,228,51,1,1.99,S,-16.33,1
100,4400000720,228,474,1,1.99,S,-16.33,1
100,4400003721,228,26,1,2.69,,28.77,1
100,4400003732,228,9,1,2.87,S,27.07,1
100,4400004713,228,10,1,2.99,,26.15,1
100,4400004898,228,75,1,2.99,,30,1
100,7974600016,228,13,1,1.89,,30.37,1
2,1470001100,229,13,1,1.79,,35.97,1
2,1470001110,229,16,1,2.69,,28.77,1
2,3010016584,229,7,1,2.99,,77.15,1
2,3010021196,229,13,1,2.19,B,4.42,1
2,3828112263,229,12,1,0.99,,28.38,1
2,3828112267,229,2,1,0.99,,28.38,1
2,3828112271,229,11,1,0.99,,28.38,1
2,3828112277,229,37,1,1.19,S,34.11,1
2,3828112289,229,11,1,2.49,,40.6,1
2,3828112409,229,11,1,0.99,,28.38,1
2,4400000516,229,21,1,2.99,,25.98,1
2,4400000527,229,16,1,2.99,,25.98,1
2,4400000551,229,36,1,2.99,,26.88,1
2,4400000655,229,9,1,3.29,,29.63,1
2,4400000720,229,21,1,3.16,S,26.74,1
2,4400003721,229,12,1,2.69,,29.51,1
2,4400003732,229,13,1,2.99,,27.22,1
2,4400004713,229,26,1,2.99,,26.15,1
2,4400004898,229,9,1,2.99,,26.88,1
2,7974600016,229,31,1,1.89,,30.37,1
12,1470001100,229,20,1,1.79,,36.48,1
12,1470001110,229,13,1,2.69,,28.77,1
12,3010016584,229,14,1,2.97,,77.57,1
12,3010021196,229,54,1,2.19,B,4.42,1
12,3828112263,229,133,1,0.99,,28.38,1
12,3828112267,229,12,1,0.99,,28.38,1
12,3828112271,229,113,1,0.99,,28.38,1
12,3828112277,229,30,1,1.19,S,34.11,1
12,3828112289,229,63,1,2.49,,40.6,1
12,3828112409,229,66,1,0.99,,28.38,1
12,4400000516,229,16,1,2.99,,25.98,1
12,4400000527,229,10,1,2.99,,25.98,1
12,4400000551,229,33,1,2.99,,26.35,1
12,4400000655,229,10,1,3.29,,29.63,1
12,4400000720,229,18,1,3.21,S,27.88,1
12,4400003721,229,13,1,2.69,,29.81,1
12,4400003732,229,11,1,2.99,,26.35,1
12,4400004713,229,21,1,2.99,,26.15,1
12,4400004898,229,11,1,2.99,,26.72,1
12,7974600016,229,27,1,1.89,,30.37,1
50,1470001100,229,0,1,0,,0,1
50,1470001110,229,0,1,0,,0,1
50,3010016584,229,0,1,0,,0,1
50,3010021196,229,0,1,0,,0,1
50,3828112263,229,0,1,0,,0,1
50,3828112267,229,0,1,0,,0,1
50,3828112271,229,0,1,0,,0,1
50,3828112277,229,0,1,0,,0,1
50,3828112289,229,0,1,0,,0,1
50,3828112409,229,0,1,0,,0,1
50,4400000516,229,0,1,0,,0,1
50,4400000527,229,0,1,0,,0,1
50,4400000551,229,0,1,0,,0,1
50,4400000655,229,0,1,0,,0,1
50,4400000720,229,0,1,0,,0,1
50,4400003721,229,0,1,0,,0,1
50,4400003732,229,0,1,0,,0,1
50,4400004713,229,0,1,0,,0,1
50,4400004898,229,0,1,0,,0,1
50,7974600016,229,0,1,0,,0,1
75,1470001100,229,9,1,1.79,,32.96,1
75,1470001110,229,16,1,2.69,,28.77,1
75,3010016584,229,8,1,3,,77,1
75,3010021196,229,13,1,2.19,B,4.42,1
75,3828112263,229,12,1,0.99,,28.38,1
75,3828112267,229,14,1,0.99,,28.38,1
75,3828112271,229,7,1,0.99,,28.38,1
75,3828112277,229,20,1,1.19,S,34.11,1
75,3828112289,229,8,1,2.49,,40.6,1
75,3828112409,229,0,1,0,,0,1
75,4400000516,229,12,1,2.99,,25.98,1
75,4400000527,229,10,1,2.99,,25.98,1
75,4400000551,229,24,1,2.99,,26.15,1
75,4400000655,229,2,1,3.29,,29.63,1
75,4400000720,229,18,1,3.14,S,26.27,1
75,4400003721,229,12,1,2.69,,29.51,1
75,4400003732,229,11,1,2.99,,26.35,1
75,4400004713,229,13,1,2.99,,26.15,1
75,4400004898,229,16,1,2.99,,26.75,1
75,7974600016,229,16,1,1.89,,30.37,1
100,1470001100,229,9,1,1.79,,38.54,1
100,1470001110,229,29,1,2.69,,28.77,1
100,3010016584,229,11,1,3.01,,77.04,1
100,3010021196,229,22,1,2.19,B,4.42,1
100,3828112263,229,4,1,0.99,,28.38,1
100,3828112267,229,17,1,0.99,,28.38,1
100,3828112271,229,25,1,0.99,,28.38,1
100,3828112277,229,39,1,1.19,S,34.11,1
100,3828112289,229,9,1,2.49,,40.6,1
100,3828112409,229,18,1,0.99,,28.38,1
100,4400000516,229,9,1,2.99,,25.98,1
100,4400000527,229,9,1,2.99,,25.98,1
100,4400000551,229,71,1,2.99,,26.18,1
100,4400000655,229,18,1,3.29,,29.63,1
100,4400000720,229,88,1,3.15,S,26.5,1
100,4400003721,229,25,1,2.69,,29.85,1
100,4400003732,229,10,1,2.99,,25.98,1
100,4400004713,229,14,1,2.99,,26.15,1
100,4400004898,229,91,1,2.99,,26.58,1
100,7974600016,229,40,1,1.89,,30.37,1
2,1470001100,230,10,1,1.47,,45.57,1
2,1470001110,230,18,1,2.69,,28.77,1
2,3010016584,230,10,1,2.93,B,79.01,1
2,3010021196,230,6,1,3.05,,30.72,1
2,3828112263,230,15,1,0.99,,29.59,1
2,3828112267,230,10,1,0.99,,30.5,1
2,3828112271,230,15,1,0.99,,29.39,1
2,3828112277,230,22,1,1.69,,53.72,1
2,3828112289,230,6,1,2.49,,40.6,1
2,3828112409,230,12,1,0.99,,30.1,1
2,4400000516,230,126,1,1.99,B,-11.2,1
2,4400000527,230,23,1,2.99,,25.98,1
2,4400000551,230,41,1,2.99,,25.98,1
2,4400000655,230,3,1,3.29,,29.63,1
2,4400000720,230,22,1,3.29,,29.63,1
2,4400003721,230,10,1,2.49,B,27.87,1
2,4400003732,230,4,1,2.99,,25.98,1
2,4400004713,230,29,1,2.99,,26.15,1
2,4400004898,230,15,1,2.99,,25.98,1
2,7974600016,230,23,1,1.89,,30.37,1
12,1470001100,230,27,1,1.04,,23.07,1
12,1470001110,230,13,1,2.69,,28.77,1
12,3010016584,230,11,1,2.93,B,79.01,1
12,3010021196,230,3,1,3.05,,30.06,1
12,3828112263,230,82,1,0.99,,29.89,1
12,3828112267,230,9,1,0.99,,32.62,1
12,3828112271,230,52,1,0.99,,29.89,1
12,3828112277,230,20,1,1.66,S,52.95,1
12,3828112289,230,67,1,2.49,,40.6,1
12,3828112409,230,57,1,0.99,,30.4,1
12,4400000516,230,53,1,1.99,B,-11.2,1
12,4400000527,230,15,1,2.99,,25.98,1
12,4400000551,230,38,1,2.99,,25.98,1
12,4400000655,230,6,1,3.29,,29.63,1
12,4400000720,230,18,1,3.29,,29.63,1
12,4400003721,230,15,1,2.5,,28.16,1
12,4400003732,230,5,1,2.99,,25.98,1
12,4400004713,230,19,1,2.99,,26.15,1
12,4400004898,230,17,1,2.99,,25.98,1
12,7974600016,230,20,1,1.89,,30.37,1
50,1470001100,230,0,1,0,,0,1
50,1470001110,230,0,1,0,,0,1
50,3010016584,230,0,1,0,,0,1
50,3010021196,230,0,1,0,,0,1
50,3828112263,230,0,1,0,,0,1
50,3828112267,230,0,1,0,,0,1
50,3828112271,230,0,1,0,,0,1
50,3828112277,230,0,1,0,,0,1
50,3828112289,230,0,1,0,,0,1
50,3828112409,230,0,1,0,,0,1
50,4400000516,230,0,1,0,,0,1
50,4400000527,230,0,1,0,,0,1
50,4400000551,230,0,1,0,,0,1
50,4400000655,230,0,1,0,,0,1
50,4400000720,230,0,1,0,,0,1
50,4400003721,230,0,1,0,,0,1
50,4400003732,230,0,1,0,,0,1
50,4400004713,230,0,1,0,,0,1
50,4400004898,230,0,1,0,,0,1
50,7974600016,230,0,1,0,,0,1
75,1470001100,230,22,1,1.24,,35.48,1
75,1470001110,230,12,1,2.69,,28.77,1
75,3010016584,230,8,1,2.93,B,79.01,1
75,3010021196,230,3,1,3.05,,28.75,1
75,3828112263,230,12,1,0.99,,28.98,1
75,3828112267,230,10,1,0.99,,31.81,1
75,3828112271,230,25,1,0.99,,30.4,1
75,3828112277,230,19,1,1.66,S,52.83,1
